codigo_elemnto,nmbre_elemnto,dscrpcion_elemnto,ctgria_elemnto,und_elemnto,exstncia_elemnto,bdga_elemnto,precio_venta_ac,precio_venta_an,costo_venta,mrgen_utldad,tiene_iva,stock_minimo,stock_maximo,estado
PROD060057,NOM_PROD60057,DES_PROD60057,3,2,431,5,3478,0,3019,15.22,N,409,517,I
PROD060058,NOM_PROD60058,DES_PROD60058,1,2,396,1,3563,0,3226,10.46,S,376,475,I
PROD060059,NOM_PROD60059,DES_PROD60059,5,2,482,5,2491,0,2192,13.67,S,457,578,A
PROD060060,NOM_PROD60060,DES_PROD60060,5,2,337,5,4584,0,4037,13.57,S,320,404,I
PROD060061,NOM_PROD60061,DES_PROD60061,4,3,369,5,2193,0,1903,15.25,N,350,442,A
PROD060062,NOM_PROD60062,DES_PROD60062,2,1,309,5,5636,0,4926,14.43,S,293,370,A
PROD060063,NOM_PROD60063,DES_PROD60063,4,2,59,1,5779,0,4942,16.95,N,56,70,A
PROD060064,NOM_PROD60064,DES_PROD60064,5,1,231,3,3781,0,3224,17.3,S,219,277,I
PROD060065,NOM_PROD60065,DES_PROD60065,2,3,135,5,3137,0,2833,10.74,N,128,162,A
PROD060066,NOM_PROD60066,DES_PROD60066,4,1,102,3,3116,0,2653,17.48,S,96,122,I
PROD060067,NOM_PROD60067,DES_PROD60067,4,1,300,2,4745,0,4158,14.13,S,285,360,A
PROD060068,NOM_PROD60068,DES_PROD60068,5,2,269,3,5647,0,4784,18.04,N,255,322,A
PROD060069,NOM_PROD60069,DES_PROD60069,4,2,213,5,5681,0,4967,14.39,N,202,255,I
PROD060070,NOM_PROD60070,DES_PROD60070,2,3,476,2,2470,0,2154,14.69,S,452,571,A
PROD060071,NOM_PROD60071,DES_PROD60071,4,2,98,5,4741,0,4062,16.73,N,93,117,A
PROD060072,NOM_PROD60072,DES_PROD60072,4,3,320,4,2734,0,2296,19.09,S,304,384,I
PROD060073,NOM_PROD60073,DES_PROD60073,1,2,429,2,3244,0,2797,15.99,S,407,514,A
PROD060074,NOM_PROD60074,DES_PROD60074,3,2,321,5,2796,0,2481,12.73,N,304,385,A
PROD060075,NOM_PROD60075,DES_PROD60075,5,1,435,1,5062,0,4545,11.38,N,413,522,I
PROD060076,NOM_PROD60076,DES_PROD60076,4,1,48,4,5276,0,4560,15.72,S,45,57,I
PROD060077,NOM_PROD60077,DES_PROD60077,2,1,215,1,2749,0,2324,18.32,N,204,258,A
PROD060078,NOM_PROD60078,DES_PROD60078,5,3,98,4,3478,0,3096,12.34,N,93,117,A
PROD060079,NOM_PROD60079,DES_PROD60079,2,1,483,1,4972,0,4459,11.52,S,458,579,A
PROD060080,NOM_PROD60080,DES_PROD60080,1,1,146,4,2189,0,1917,14.2,S,138,175,I
PROD060081,NOM_PROD60081,DES_PROD60081,2,3,422,3,4747,0,4257,11.53,N,400,506,I
PROD060082,NOM_PROD60082,DES_PROD60082,5,3,275,2,3293,0,2978,10.6,N,261,330,I
PROD060083,NOM_PROD60083,DES_PROD60083,5,3,5,2,5823,0,4987,16.77,S,4,6,I
PROD060084,NOM_PROD60084,DES_PROD60084,4,1,241,4,3705,0,3140,18.01,S,228,289,I
PROD060085,NOM_PROD60085,DES_PROD60085,1,1,289,2,5495,0,4842,13.5,N,274,346,A
PROD060086,NOM_PROD60086,DES_PROD60086,2,2,422,3,5223,0,4473,16.78,N,400,506,I
PROD060087,NOM_PROD60087,DES_PROD60087,3,2,208,5,3348,0,2808,19.26,N,197,249,I
PROD060088,NOM_PROD60088,DES_PROD60088,2,3,10,2,2266,0,1927,17.62,N,9,12,A
PROD060089,NOM_PROD60089,DES_PROD60089,4,1,135,4,5056,0,4449,13.65,N,128,162,I
PROD060090,NOM_PROD60090,DES_PROD60090,4,3,305,4,3674,0,3112,18.06,N,289,366,A
PROD060091,NOM_PROD60091,DES_PROD60091,4,1,134,4,4058,0,3488,16.36,S,127,160,I
PROD060092,NOM_PROD60092,DES_PROD60092,5,2,377,3,4878,0,4127,18.22,N,358,452,I
PROD060093,NOM_PROD60093,DES_PROD60093,4,2,56,3,2866,0,2502,14.56,S,53,67,A
PROD060094,NOM_PROD60094,DES_PROD60094,4,3,223,1,4189,0,3527,18.78,N,211,267,A
PROD060095,NOM_PROD60095,DES_PROD60095,3,2,104,1,4982,0,4304,15.76,N,98,124,I
PROD060096,NOM_PROD60096,DES_PROD60096,1,3,259,3,2778,0,2386,16.47,N,246,310,I
PROD060097,NOM_PROD60097,DES_PROD60097,2,3,296,3,3506,0,3122,12.32,S,281,355,A
PROD060098,NOM_PROD60098,DES_PROD60098,1,3,154,4,4292,0,3625,18.4,S,146,184,I
PROD060099,NOM_PROD60099,DES_PROD60099,4,1,167,4,5156,0,4333,19.01,N,158,200,I
PROD060100,NOM_PROD60100,DES_PROD60100,3,1,23,4,2253,0,2008,12.23,S,21,27,A
PROD060101,NOM_PROD60101,DES_PROD60101,1,3,423,1,2887,0,2473,16.78,N,401,507,A
PROD060102,NOM_PROD60102,DES_PROD60102,1,2,270,3,3323,0,2969,11.93,N,256,324,I
PROD060103,NOM_PROD60103,DES_PROD60103,1,3,449,2,3460,0,3066,12.88,N,426,538,I
PROD060104,NOM_PROD60104,DES_PROD60104,2,1,370,2,2868,0,2598,10.41,N,351,444,I
PROD060105,NOM_PROD60105,DES_PROD60105,4,2,411,5,3497,0,3170,10.32,N,390,493,I
PROD060106,NOM_PROD60106,DES_PROD60106,4,2,201,5,4399,0,3899,12.84,S,190,241,A
PROD060107,NOM_PROD60107,DES_PROD60107,5,1,287,3,5430,0,4658,16.58,S,272,344,I
PROD060108,NOM_PROD60108,DES_PROD60108,1,2,402,2,4949,0,4260,16.19,S,381,482,I
PROD060109,NOM_PROD60109,DES_PROD60109,3,2,47,4,4211,0,3809,10.58,S,44,56,A
PROD060110,NOM_PROD60110,DES_PROD60110,4,1,40,3,3111,0,2735,13.78,S,38,48,I
PROD060111,NOM_PROD60111,DES_PROD60111,2,2,297,1,4084,0,3513,16.28,S,282,356,I
PROD060112,NOM_PROD60112,DES_PROD60112,4,3,76,5,2844,0,2527,12.57,S,72,91,A
PROD060113,NOM_PROD60113,DES_PROD60113,2,1,446,3,4721,0,4184,12.85,S,423,535,A
PROD060114,NOM_PROD60114,DES_PROD60114,1,1,50,1,5617,0,4805,16.91,S,47,60,I
PROD060115,NOM_PROD60115,DES_PROD60115,5,3,383,5,4926,0,4239,16.21,N,363,459,A
PROD060116,NOM_PROD60116,DES_PROD60116,3,3,390,5,4457,0,4047,10.15,N,370,468,I
PROD060117,NOM_PROD60117,DES_PROD60117,1,2,227,2,4988,0,4329,15.24,N,215,272,A
PROD060118,NOM_PROD60118,DES_PROD60118,1,1,235,2,4803,0,4174,15.09,N,223,282,I
PROD060119,NOM_PROD60119,DES_PROD60119,3,1,192,3,4245,0,3796,11.84,S,182,230,A
PROD060120,NOM_PROD60120,DES_PROD60120,3,3,239,2,5141,0,4358,17.97,N,227,286,A
PROD060121,NOM_PROD60121,DES_PROD60121,2,2,305,3,3186,0,2806,13.57,S,289,366,I
PROD060122,NOM_PROD60122,DES_PROD60122,3,2,35,3,3947,0,3378,16.86,N,33,42,A
PROD060123,NOM_PROD60123,DES_PROD60123,1,1,268,4,2801,0,2345,19.48,N,254,321,I
PROD060124,NOM_PROD60124,DES_PROD60124,1,1,90,5,2254,0,1950,15.63,N,85,108,I
PROD060125,NOM_PROD60125,DES_PROD60125,3,2,459,5,2710,0,2438,11.17,S,436,550,I
PROD060126,NOM_PROD60126,DES_PROD60126,4,2,449,5,4027,0,3611,11.53,N,426,538,A
PROD060127,NOM_PROD60127,DES_PROD60127,3,2,236,2,4851,0,4205,15.38,S,224,283,A
PROD060128,NOM_PROD60128,DES_PROD60128,3,2,488,2,3600,0,3271,10.08,N,463,585,I
PROD060129,NOM_PROD60129,DES_PROD60129,1,2,190,4,3477,0,3076,13.06,N,180,228,A
PROD060130,NOM_PROD60130,DES_PROD60130,4,1,208,1,2965,0,2622,13.09,N,197,249,I
PROD060131,NOM_PROD60131,DES_PROD60131,1,1,369,3,4153,0,3543,17.23,N,350,442,A
PROD060132,NOM_PROD60132,DES_PROD60132,2,3,444,5,4203,0,3630,15.81,S,421,532,I
PROD060133,NOM_PROD60133,DES_PROD60133,1,1,499,3,3634,0,3094,17.48,S,474,598,I
PROD060134,NOM_PROD60134,DES_PROD60134,5,2,26,4,3071,0,2621,17.19,N,24,31,A
PROD060135,NOM_PROD60135,DES_PROD60135,3,1,106,5,4778,0,4029,18.61,N,100,127,I
PROD060136,NOM_PROD60136,DES_PROD60136,2,2,500,1,2410,0,2140,12.62,N,475,600,A
PROD060137,NOM_PROD60137,DES_PROD60137,4,1,390,3,4392,0,3901,12.61,S,370,468,A
PROD060138,NOM_PROD60138,DES_PROD60138,5,3,383,3,4845,0,4338,11.71,S,363,459,I
PROD060139,NOM_PROD60139,DES_PROD60139,5,2,106,4,2459,0,2209,11.33,N,100,127,A
PROD060140,NOM_PROD60140,DES_PROD60140,3,3,476,5,5508,0,4990,10.4,S,452,571,A
PROD060141,NOM_PROD60141,DES_PROD60141,3,2,322,4,5178,0,4470,15.84,S,305,386,A
PROD060142,NOM_PROD60142,DES_PROD60142,4,1,357,2,3103,0,2665,16.46,S,339,428,A
PROD060143,NOM_PROD60143,DES_PROD60143,5,1,110,4,4520,0,3858,17.17,N,104,132,I
PROD060144,NOM_PROD60144,DES_PROD60144,2,1,414,5,3182,0,2838,12.15,N,393,496,I
PROD060145,NOM_PROD60145,DES_PROD60145,4,3,492,5,2557,0,2308,10.82,S,467,590,A
PROD060146,NOM_PROD60146,DES_PROD60146,2,3,440,1,3075,0,2750,11.84,S,418,528,A
PROD060147,NOM_PROD60147,DES_PROD60147,3,3,222,1,3950,0,3373,17.11,N,210,266,A
PROD060148,NOM_PROD60148,DES_PROD60148,1,2,274,5,5542,0,4877,13.65,S,260,328,I
PROD060149,NOM_PROD60149,DES_PROD60149,4,3,401,1,3631,0,3053,18.96,N,380,481,A
PROD060150,NOM_PROD60150,DES_PROD60150,1,1,180,4,4848,0,4229,14.66,N,171,216,A
PROD060151,NOM_PROD60151,DES_PROD60151,2,1,370,4,3771,0,3372,11.86,N,351,444,I
PROD060152,NOM_PROD60152,DES_PROD60152,1,1,341,3,3993,0,3387,17.9,S,323,409,I
PROD060153,NOM_PROD60153,DES_PROD60153,2,3,442,1,4581,0,4054,13.0,N,419,530,I
PROD060154,NOM_PROD60154,DES_PROD60154,2,1,191,5,5122,0,4337,18.12,S,181,229,A
PROD060155,NOM_PROD60155,DES_PROD60155,3,3,69,3,5357,0,4548,17.8,N,65,82,I
PROD060156,NOM_PROD60156,DES_PROD60156,1,3,494,3,2335,0,2033,14.86,N,469,592,I
PROD060157,NOM_PROD60157,DES_PROD60157,3,2,352,4,2664,0,2374,12.23,N,334,422,I
PROD060158,NOM_PROD60158,DES_PROD60158,5,1,179,1,2892,0,2564,12.82,S,170,214,A
PROD060159,NOM_PROD60159,DES_PROD60159,3,3,323,1,2679,0,2410,11.2,N,306,387,I
PROD060160,NOM_PROD60160,DES_PROD60160,1,2,355,1,5234,0,4501,16.29,S,337,426,A
PROD060161,NOM_PROD60161,DES_PROD60161,5,3,138,1,3291,0,2970,10.82,N,131,165,I
PROD060162,NOM_PROD60162,DES_PROD60162,3,1,278,3,3776,0,3167,19.23,S,264,333,A
PROD060163,NOM_PROD60163,DES_PROD60163,1,1,497,5,3513,0,3097,13.45,S,472,596,I
PROD060164,NOM_PROD60164,DES_PROD60164,3,3,305,4,3383,0,2821,19.93,N,289,366,I
PROD060165,NOM_PROD60165,DES_PROD60165,5,3,21,4,4777,0,4306,10.95,N,19,25,A
PROD060166,NOM_PROD60166,DES_PROD60166,4,2,8,5,3571,0,3038,17.57,N,7,9,A
PROD060167,NOM_PROD60167,DES_PROD60167,5,3,252,5,4326,0,3791,14.12,S,239,302,A
PROD060168,NOM_PROD60168,DES_PROD60168,4,1,246,1,3436,0,3024,13.63,N,233,295,A
PROD060169,NOM_PROD60169,DES_PROD60169,3,3,467,2,2614,0,2183,19.77,S,443,560,I
PROD060170,NOM_PROD60170,DES_PROD60170,1,3,286,5,4789,0,4334,10.5,S,271,343,I
PROD060171,NOM_PROD60171,DES_PROD60171,4,2,127,4,3308,0,2804,17.98,S,120,152,I
PROD060172,NOM_PROD60172,DES_PROD60172,1,1,445,5,3468,0,3134,10.66,N,422,534,A
PROD060173,NOM_PROD60173,DES_PROD60173,2,1,88,2,3996,0,3424,16.73,S,83,105,A
PROD060174,NOM_PROD60174,DES_PROD60174,3,2,297,1,4875,0,4320,12.85,N,282,356,I
PROD060175,NOM_PROD60175,DES_PROD60175,2,1,239,1,2861,0,2387,19.87,N,227,286,I
PROD060176,NOM_PROD60176,DES_PROD60176,4,3,280,3,3590,0,3065,17.14,S,266,336,I
PROD060177,NOM_PROD60177,DES_PROD60177,2,1,454,4,3530,0,3034,16.37,S,431,544,I
PROD060178,NOM_PROD60178,DES_PROD60178,5,3,352,4,3771,0,3424,10.14,N,334,422,I
PROD060179,NOM_PROD60179,DES_PROD60179,1,2,146,4,3682,0,3314,11.11,S,138,175,I
PROD060180,NOM_PROD60180,DES_PROD60180,5,3,428,5,2266,0,2055,10.28,N,406,513,A
PROD060181,NOM_PROD60181,DES_PROD60181,5,1,293,5,2519,0,2117,18.99,S,278,351,A
PROD060182,NOM_PROD60182,DES_PROD60182,5,1,310,1,2402,0,2019,18.99,S,294,372,A
PROD060183,NOM_PROD60183,DES_PROD60183,3,2,481,5,2398,0,2173,10.38,N,456,577,I
PROD060184,NOM_PROD60184,DES_PROD60184,1,3,462,2,3373,0,2846,18.54,N,438,554,A
PROD060185,NOM_PROD60185,DES_PROD60185,2,3,249,1,4044,0,3372,19.93,S,236,298,I
PROD060186,NOM_PROD60186,DES_PROD60186,4,1,366,5,3335,0,2871,16.18,N,347,439,A
PROD060187,NOM_PROD60187,DES_PROD60187,1,2,310,5,5242,0,4721,11.05,N,294,372,A
PROD060188,NOM_PROD60188,DES_PROD60188,5,2,269,3,3500,0,3140,11.48,S,255,322,A
PROD060189,NOM_PROD60189,DES_PROD60189,1,3,281,3,2370,0,2054,15.41,N,266,337,I
PROD060190,NOM_PROD60190,DES_PROD60190,4,3,435,5,3753,0,3357,11.8,N,413,522,I
PROD060191,NOM_PROD60191,DES_PROD60191,4,3,222,4,2718,0,2335,16.44,N,210,266,A
PROD060192,NOM_PROD60192,DES_PROD60192,1,3,5,2,5025,0,4550,10.46,S,4,6,A
PROD060193,NOM_PROD60193,DES_PROD60193,3,3,15,1,2950,0,2555,15.46,S,14,18,I
PROD060194,NOM_PROD60194,DES_PROD60194,1,3,262,4,2898,0,2458,17.93,N,248,314,A
PROD060195,NOM_PROD60195,DES_PROD60195,4,1,397,1,2772,0,2467,12.4,N,377,476,I
PROD060196,NOM_PROD60196,DES_PROD60196,2,1,473,4,4051,0,3638,11.37,S,449,567,A
PROD060197,NOM_PROD60197,DES_PROD60197,2,1,327,2,3381,0,2862,18.16,N,310,392,A
PROD060198,NOM_PROD60198,DES_PROD60198,4,3,76,2,3818,0,3305,15.53,S,72,91,A
PROD060199,NOM_PROD60199,DES_PROD60199,2,3,277,5,4121,0,3568,15.51,N,263,332,I
PROD060200,NOM_PROD60200,DES_PROD60200,2,1,116,3,4402,0,3857,14.14,S,110,139,A
PROD060201,NOM_PROD60201,DES_PROD60201,3,2,52,1,2337,0,2042,14.45,S,49,62,I
PROD060202,NOM_PROD60202,DES_PROD60202,5,2,486,4,3236,0,2849,13.6,N,461,583,I
PROD060203,NOM_PROD60203,DES_PROD60203,5,3,468,5,2762,0,2480,11.4,N,444,561,I
PROD060204,NOM_PROD60204,DES_PROD60204,5,3,352,2,3744,0,3231,15.89,S,334,422,A
PROD060205,NOM_PROD60205,DES_PROD60205,2,2,119,1,5115,0,4644,10.15,N,113,142,A
PROD060206,NOM_PROD60206,DES_PROD60206,4,3,322,3,4847,0,4138,17.14,S,305,386,A
PROD060207,NOM_PROD60207,DES_PROD60207,4,2,110,3,4389,0,3847,14.1,S,104,132,A
PROD060208,NOM_PROD60208,DES_PROD60208,3,3,14,2,2550,0,2154,18.39,S,13,16,A
PROD060209,NOM_PROD60209,DES_PROD60209,2,1,388,5,4125,0,3645,13.18,S,368,465,A
PROD060210,NOM_PROD60210,DES_PROD60210,4,2,475,2,5189,0,4674,11.02,S,451,570,I
PROD060211,NOM_PROD60211,DES_PROD60211,5,2,296,1,3878,0,3353,15.68,N,281,355,A
PROD060212,NOM_PROD60212,DES_PROD60212,5,1,128,3,2560,0,2241,14.27,S,121,153,I
PROD060213,NOM_PROD60213,DES_PROD60213,3,2,461,4,2769,0,2419,14.47,S,437,553,A
PROD060214,NOM_PROD60214,DES_PROD60214,3,2,312,2,4472,0,3746,19.39,S,296,374,A
PROD060215,NOM_PROD60215,DES_PROD60215,2,3,351,1,3298,0,2871,14.89,N,333,421,I
PROD060216,NOM_PROD60216,DES_PROD60216,3,3,279,2,2425,0,2026,19.73,N,265,334,I
PROD060217,NOM_PROD60217,DES_PROD60217,1,1,118,1,3493,0,2970,17.61,N,112,141,I
PROD060218,NOM_PROD60218,DES_PROD60218,3,2,229,4,3267,0,2783,17.41,S,217,274,A
PROD060219,NOM_PROD60219,DES_PROD60219,5,2,153,4,5230,0,4580,14.21,N,145,183,I
PROD060220,NOM_PROD60220,DES_PROD60220,3,2,134,3,4360,0,3873,12.6,S,127,160,I
PROD060221,NOM_PROD60221,DES_PROD60221,4,1,364,5,2847,0,2427,17.33,N,345,436,A
PROD060222,NOM_PROD60222,DES_PROD60222,3,2,437,1,2494,0,2109,18.29,S,415,524,A
PROD060223,NOM_PROD60223,DES_PROD60223,2,3,285,4,4191,0,3538,18.47,S,270,342,A
PROD060224,NOM_PROD60224,DES_PROD60224,5,2,30,5,2793,0,2513,11.15,N,28,36,A
PROD060225,NOM_PROD60225,DES_PROD60225,2,1,69,5,5556,0,4762,16.68,S,65,82,I
PROD060226,NOM_PROD60226,DES_PROD60226,1,1,176,4,4794,0,4005,19.71,S,167,211,A
PROD060227,NOM_PROD60227,DES_PROD60227,2,3,133,5,5772,0,4968,16.2,S,126,159,I
PROD060228,NOM_PROD60228,DES_PROD60228,1,3,27,5,5468,0,4771,14.63,N,25,32,I
PROD060229,NOM_PROD60229,DES_PROD60229,3,1,455,3,2148,0,1912,12.38,S,432,546,A
PROD060230,NOM_PROD60230,DES_PROD60230,4,3,208,1,2130,0,1922,10.84,N,197,249,I
PROD060231,NOM_PROD60231,DES_PROD60231,5,1,421,5,3630,0,3227,12.51,S,399,505,I
PROD060232,NOM_PROD60232,DES_PROD60232,3,3,314,5,3600,0,3023,19.11,S,298,376,I
PROD060233,NOM_PROD60233,DES_PROD60233,3,3,39,3,2641,0,2334,13.18,S,37,46,I
PROD060234,NOM_PROD60234,DES_PROD60234,2,2,44,2,2972,0,2681,10.87,S,41,52,A
PROD060235,NOM_PROD60235,DES_PROD60235,2,1,238,5,4537,0,3852,17.8,S,226,285,A
PROD060236,NOM_PROD60236,DES_PROD60236,4,2,244,4,5676,0,4771,18.98,S,231,292,A
PROD060237,NOM_PROD60237,DES_PROD60237,5,2,142,5,2557,0,2313,10.55,S,134,170,A
PROD060238,NOM_PROD60238,DES_PROD60238,1,2,279,2,2756,0,2326,18.51,N,265,334,I
PROD060239,NOM_PROD60239,DES_PROD60239,5,3,174,5,4474,0,3794,17.94,S,165,208,A
PROD060240,NOM_PROD60240,DES_PROD60240,3,1,46,5,4916,0,4142,18.7,N,43,55,A
PROD060241,NOM_PROD60241,DES_PROD60241,5,2,164,3,4226,0,3544,19.26,N,155,196,A
PROD060242,NOM_PROD60242,DES_PROD60242,5,1,182,5,5600,0,4912,14.01,N,172,218,A
PROD060243,NOM_PROD60243,DES_PROD60243,2,2,364,3,3312,0,2977,11.26,S,345,436,I
PROD060244,NOM_PROD60244,DES_PROD60244,5,2,2,1,3212,0,2894,10.99,N,1,2,I
PROD060245,NOM_PROD60245,DES_PROD60245,5,1,17,1,2797,0,2533,10.44,S,16,20,I
PROD060246,NOM_PROD60246,DES_PROD60246,2,3,130,2,4635,0,4074,13.78,N,123,156,I
PROD060247,NOM_PROD60247,DES_PROD60247,4,3,469,5,2921,0,2630,11.09,S,445,562,I
PROD060248,NOM_PROD60248,DES_PROD60248,4,2,427,4,3628,0,3259,11.35,S,405,512,A
PROD060249,NOM_PROD60249,DES_PROD60249,4,1,113,5,4995,0,4376,14.15,N,107,135,I
PROD060250,NOM_PROD60250,DES_PROD60250,4,3,461,3,5623,0,4864,15.61,N,437,553,A
PROD060251,NOM_PROD60251,DES_PROD60251,1,2,344,1,4684,0,4157,12.68,S,326,412,A
PROD060252,NOM_PROD60252,DES_PROD60252,4,1,19,4,4549,0,3879,17.28,N,18,22,I
PROD060253,NOM_PROD60253,DES_PROD60253,4,2,138,3,5273,0,4746,11.11,N,131,165,A
PROD060254,NOM_PROD60254,DES_PROD60254,3,1,254,1,4139,0,3478,19.03,N,241,304,A
PROD060255,NOM_PROD60255,DES_PROD60255,1,1,148,2,5732,0,4798,19.48,N,140,177,A
PROD060256,NOM_PROD60256,DES_PROD60256,2,2,37,5,4798,0,4011,19.63,S,35,44,I
PROD060257,NOM_PROD60257,DES_PROD60257,1,1,112,4,5006,0,4225,18.49,N,106,134,A
PROD060258,NOM_PROD60258,DES_PROD60258,3,3,44,4,5667,0,4791,18.29,S,41,52,A
PROD060259,NOM_PROD60259,DES_PROD60259,4,1,369,5,5316,0,4799,10.78,N,350,442,A
