codigo_elemnto,nmbre_elemnto,dscrpcion_elemnto,ctgria_elemnto,und_elemnto,exstncia_elemnto,bdga_elemnto,precio_venta_ac,precio_venta_an,costo_venta,mrgen_utldad,tiene_iva,stock_minimo,stock_maximo,estado,detalle_error
PROD060060,NOM_PROD60060,DES_PROD60060,5,2,337,5,4584,0,4037,13.57,S,320,404,I,"categoria no existe (id: 5)"
PROD060061,NOM_PROD60061,DES_PROD60061,4,3,369,5,2193,0,1903,15.25,N,350,442,A,"categoria no existe (id: 4)"
PROD060063,NOM_PROD60063,DES_PROD60063,4,2,59,1,5779,0,4942,16.95,N,56,70,A,"categoria no existe (id: 4)"
PROD060064,NOM_PROD60064,DES_PROD60064,5,1,231,3,3781,0,3224,17.3,S,219,277,I,"categoria no existe (id: 5)"
PROD060066,NOM_PROD60066,DES_PROD60066,4,1,102,3,3116,0,2653,17.48,S,96,122,I,"categoria no existe (id: 4)"
PROD060067,NOM_PROD60067,DES_PROD60067,4,1,300,2,4745,0,4158,14.13,S,285,360,A,"categoria no existe (id: 4)"
PROD060068,NOM_PROD60068,DES_PROD60068,5,2,269,3,5647,0,4784,18.04,N,255,322,A,"categoria no existe (id: 5)"
PROD060069,NOM_PROD60069,DES_PROD60069,4,2,213,5,5681,0,4967,14.39,N,202,255,I,"categoria no existe (id: 4)"
PROD060071,NOM_PROD60071,DES_PROD60071,4,2,98,5,4741,0,4062,16.73,N,93,117,A,"categoria no existe (id: 4)"
PROD060072,NOM_PROD60072,DES_PROD60072,4,3,320,4,2734,0,2296,19.09,S,304,384,I,"categoria no existe (id: 4)"
PROD060075,NOM_PROD60075,DES_PROD60075,5,1,435,1,5062,0,4545,11.38,N,413,522,I,"categoria no existe (id: 5)"
PROD060076,NOM_PROD60076,DES_PROD60076,4,1,48,4,5276,0,4560,15.72,S,45,57,I,"categoria no existe (id: 4)"
PROD060078,NOM_PROD60078,DES_PROD60078,5,3,98,4,3478,0,3096,12.34,N,93,117,A,"categoria no existe (id: 5)"
PROD060082,NOM_PROD60082,DES_PROD60082,5,3,275,2,3293,0,2978,10.6,N,261,330,I,"categoria no existe (id: 5)"
PROD060083,NOM_PROD60083,DES_PROD60083,5,3,5,2,5823,0,4987,16.77,S,4,6,I,"categoria no existe (id: 5)"
PROD060084,NOM_PROD60084,DES_PROD60084,4,1,241,4,3705,0,3140,18.01,S,228,289,I,"categoria no existe (id: 4)"
PROD060089,NOM_PROD60089,DES_PROD60089,4,1,135,4,5056,0,4449,13.65,N,128,162,I,"categoria no existe (id: 4)"
PROD060090,NOM_PROD60090,DES_PROD60090,4,3,305,4,3674,0,3112,18.06,N,289,366,A,"categoria no existe (id: 4)"
PROD060091,NOM_PROD60091,DES_PROD60091,4,1,134,4,4058,0,3488,16.36,S,127,160,I,"categoria no existe (id: 4)"
PROD060092,NOM_PROD60092,DES_PROD60092,5,2,377,3,4878,0,4127,18.22,N,358,452,I,"categoria no existe (id: 5)"
PROD060093,NOM_PROD60093,DES_PROD60093,4,2,56,3,2866,0,2502,14.56,S,53,67,A,"categoria no existe (id: 4)"
PROD060094,NOM_PROD60094,DES_PROD60094,4,3,223,1,4189,0,3527,18.78,N,211,267,A,"categoria no existe (id: 4)"
PROD060099,NOM_PROD60099,DES_PROD60099,4,1,167,4,5156,0,4333,19.01,N,158,200,I,"categoria no existe (id: 4)"
PROD060105,NOM_PROD60105,DES_PROD60105,4,2,411,5,3497,0,3170,10.32,N,390,493,I,"categoria no existe (id: 4)"
PROD060106,NOM_PROD60106,DES_PROD60106,4,2,201,5,4399,0,3899,12.84,S,190,241,A,"categoria no existe (id: 4)"
PROD060107,NOM_PROD60107,DES_PROD60107,5,1,287,3,5430,0,4658,16.58,S,272,344,I,"categoria no existe (id: 5)"
PROD060110,NOM_PROD60110,DES_PROD60110,4,1,40,3,3111,0,2735,13.78,S,38,48,I,"categoria no existe (id: 4)"
PROD060112,NOM_PROD60112,DES_PROD60112,4,3,76,5,2844,0,2527,12.57,S,72,91,A,"categoria no existe (id: 4)"
PROD060115,NOM_PROD60115,DES_PROD60115,5,3,383,5,4926,0,4239,16.21,N,363,459,A,"categoria no existe (id: 5)"
PROD060126,NOM_PROD60126,DES_PROD60126,4,2,449,5,4027,0,3611,11.53,N,426,538,A,"categoria no existe (id: 4)"
PROD060130,NOM_PROD60130,DES_PROD60130,4,1,208,1,2965,0,2622,13.09,N,197,249,I,"categoria no existe (id: 4)"
PROD060134,NOM_PROD60134,DES_PROD60134,5,2,26,4,3071,0,2621,17.19,N,24,31,A,"categoria no existe (id: 5)"
PROD060137,NOM_PROD60137,DES_PROD60137,4,1,390,3,4392,0,3901,12.61,S,370,468,A,"categoria no existe (id: 4)"
PROD060138,NOM_PROD60138,DES_PROD60138,5,3,383,3,4845,0,4338,11.71,S,363,459,I,"categoria no existe (id: 5)"
PROD060139,NOM_PROD60139,DES_PROD60139,5,2,106,4,2459,0,2209,11.33,N,100,127,A,"categoria no existe (id: 5)"
PROD060142,NOM_PROD60142,DES_PROD60142,4,1,357,2,3103,0,2665,16.46,S,339,428,A,"categoria no existe (id: 4)"
PROD060143,NOM_PROD60143,DES_PROD60143,5,1,110,4,4520,0,3858,17.17,N,104,132,I,"categoria no existe (id: 5)"
PROD060145,NOM_PROD60145,DES_PROD60145,4,3,492,5,2557,0,2308,10.82,S,467,590,A,"categoria no existe (id: 4)"
PROD060149,NOM_PROD60149,DES_PROD60149,4,3,401,1,3631,0,3053,18.96,N,380,481,A,"categoria no existe (id: 4)"
PROD060158,NOM_PROD60158,DES_PROD60158,5,1,179,1,2892,0,2564,12.82,S,170,214,A,"categoria no existe (id: 5)"
PROD060161,NOM_PROD60161,DES_PROD60161,5,3,138,1,3291,0,2970,10.82,N,131,165,I,"categoria no existe (id: 5)"
PROD060165,NOM_PROD60165,DES_PROD60165,5,3,21,4,4777,0,4306,10.95,N,19,25,A,"categoria no existe (id: 5)"
PROD060166,NOM_PROD60166,DES_PROD60166,4,2,8,5,3571,0,3038,17.57,N,7,9,A,"categoria no existe (id: 4)"
PROD060167,NOM_PROD60167,DES_PROD60167,5,3,252,5,4326,0,3791,14.12,S,239,302,A,"categoria no existe (id: 5)"
PROD060168,NOM_PROD60168,DES_PROD60168,4,1,246,1,3436,0,3024,13.63,N,233,295,A,"categoria no existe (id: 4)"
PROD060171,NOM_PROD60171,DES_PROD60171,4,2,127,4,3308,0,2804,17.98,S,120,152,I,"categoria no existe (id: 4)"
PROD060176,NOM_PROD60176,DES_PROD60176,4,3,280,3,3590,0,3065,17.14,S,266,336,I,"categoria no existe (id: 4)"
PROD060178,NOM_PROD60178,DES_PROD60178,5,3,352,4,3771,0,3424,10.14,N,334,422,I,"categoria no existe (id: 5)"
PROD060180,NOM_PROD60180,DES_PROD60180,5,3,428,5,2266,0,2055,10.28,N,406,513,A,"categoria no existe (id: 5)"
PROD060181,NOM_PROD60181,DES_PROD60181,5,1,293,5,2519,0,2117,18.99,S,278,351,A,"categoria no existe (id: 5)"
PROD060182,NOM_PROD60182,DES_PROD60182,5,1,310,1,2402,0,2019,18.99,S,294,372,A,"categoria no existe (id: 5)"
PROD060186,NOM_PROD60186,DES_PROD60186,4,1,366,5,3335,0,2871,16.18,N,347,439,A,"categoria no existe (id: 4)"
PROD060188,NOM_PROD60188,DES_PROD60188,5,2,269,3,3500,0,3140,11.48,S,255,322,A,"categoria no existe (id: 5)"
PROD060190,NOM_PROD60190,DES_PROD60190,4,3,435,5,3753,0,3357,11.8,N,413,522,I,"categoria no existe (id: 4)"
PROD060191,NOM_PROD60191,DES_PROD60191,4,3,222,4,2718,0,2335,16.44,N,210,266,A,"categoria no existe (id: 4)"
PROD060195,NOM_PROD60195,DES_PROD60195,4,1,397,1,2772,0,2467,12.4,N,377,476,I,"categoria no existe (id: 4)"
PROD060198,NOM_PROD60198,DES_PROD60198,4,3,76,2,3818,0,3305,15.53,S,72,91,A,"categoria no existe (id: 4)"
PROD060202,NOM_PROD60202,DES_PROD60202,5,2,486,4,3236,0,2849,13.6,N,461,583,I,"categoria no existe (id: 5)"
PROD060203,NOM_PROD60203,DES_PROD60203,5,3,468,5,2762,0,2480,11.4,N,444,561,I,"categoria no existe (id: 5)"
PROD060204,NOM_PROD60204,DES_PROD60204,5,3,352,2,3744,0,3231,15.89,S,334,422,A,"categoria no existe (id: 5)"
PROD060206,NOM_PROD60206,DES_PROD60206,4,3,322,3,4847,0,4138,17.14,S,305,386,A,"categoria no existe (id: 4)"
PROD060207,NOM_PROD60207,DES_PROD60207,4,2,110,3,4389,0,3847,14.1,S,104,132,A,"categoria no existe (id: 4)"
PROD060210,NOM_PROD60210,DES_PROD60210,4,2,475,2,5189,0,4674,11.02,S,451,570,I,"categoria no existe (id: 4)"
PROD060211,NOM_PROD60211,DES_PROD60211,5,2,296,1,3878,0,3353,15.68,N,281,355,A,"categoria no existe (id: 5)"
PROD060212,NOM_PROD60212,DES_PROD60212,5,1,128,3,2560,0,2241,14.27,S,121,153,I,"categoria no existe (id: 5)"
PROD060219,NOM_PROD60219,DES_PROD60219,5,2,153,4,5230,0,4580,14.21,N,145,183,I,"categoria no existe (id: 5)"
PROD060221,NOM_PROD60221,DES_PROD60221,4,1,364,5,2847,0,2427,17.33,N,345,436,A,"categoria no existe (id: 4)"
PROD060224,NOM_PROD60224,DES_PROD60224,5,2,30,5,2793,0,2513,11.15,N,28,36,A,"categoria no existe (id: 5)"
PROD060230,NOM_PROD60230,DES_PROD60230,4,3,208,1,2130,0,1922,10.84,N,197,249,I,"categoria no existe (id: 4)"
PROD060231,NOM_PROD60231,DES_PROD60231,5,1,421,5,3630,0,3227,12.51,S,399,505,I,"categoria no existe (id: 5)"
PROD060236,NOM_PROD60236,DES_PROD60236,4,2,244,4,5676,0,4771,18.98,S,231,292,A,"categoria no existe (id: 4)"
PROD060237,NOM_PROD60237,DES_PROD60237,5,2,142,5,2557,0,2313,10.55,S,134,170,A,"categoria no existe (id: 5)"
PROD060239,NOM_PROD60239,DES_PROD60239,5,3,174,5,4474,0,3794,17.94,S,165,208,A,"categoria no existe (id: 5)"
PROD060241,NOM_PROD60241,DES_PROD60241,5,2,164,3,4226,0,3544,19.26,N,155,196,A,"categoria no existe (id: 5)"
PROD060242,NOM_PROD60242,DES_PROD60242,5,1,182,5,5600,0,4912,14.01,N,172,218,A,"categoria no existe (id: 5)"
PROD060244,NOM_PROD60244,DES_PROD60244,5,2,2,1,3212,0,2894,10.99,N,1,2,I,"categoria no existe (id: 5)"
PROD060245,NOM_PROD60245,DES_PROD60245,5,1,17,1,2797,0,2533,10.44,S,16,20,I,"categoria no existe (id: 5)"
PROD060247,NOM_PROD60247,DES_PROD60247,4,3,469,5,2921,0,2630,11.09,S,445,562,I,"categoria no existe (id: 4)"
PROD060248,NOM_PROD60248,DES_PROD60248,4,2,427,4,3628,0,3259,11.35,S,405,512,A,"categoria no existe (id: 4)"
PROD060249,NOM_PROD60249,DES_PROD60249,4,1,113,5,4995,0,4376,14.15,N,107,135,I,"categoria no existe (id: 4)"
PROD060250,NOM_PROD60250,DES_PROD60250,4,3,461,3,5623,0,4864,15.61,N,437,553,A,"categoria no existe (id: 4)"
PROD060252,NOM_PROD60252,DES_PROD60252,4,1,19,4,4549,0,3879,17.28,N,18,22,I,"categoria no existe (id: 4)"
PROD060253,NOM_PROD60253,DES_PROD60253,4,2,138,3,5273,0,4746,11.11,N,131,165,A,"categoria no existe (id: 4)"
PROD060259,NOM_PROD60259,DES_PROD60259,4,1,369,5,5316,0,4799,10.78,N,350,442,A,"categoria no existe (id: 4)"
PROD060260,NOM_PROD60260,DES_PROD60260,4,3,342,5,3143,0,2770,13.47,N,324,410,A,"categoria no existe (id: 4)"
PROD060264,NOM_PROD60264,DES_PROD60264,4,3,257,3,4702,0,4139,13.62,N,244,308,I,"categoria no existe (id: 4)"
PROD060266,NOM_PROD60266,DES_PROD60266,4,1,145,5,4616,0,4142,11.45,N,137,174,I,"categoria no existe (id: 4)"
PROD060267,NOM_PROD60267,DES_PROD60267,5,1,428,5,3855,0,3456,11.57,N,406,513,I,"categoria no existe (id: 5)"
PROD060268,NOM_PROD60268,DES_PROD60268,5,3,204,1,2449,0,2187,11.99,N,193,244,A,"categoria no existe (id: 5)"
PROD060269,NOM_PROD60269,DES_PROD60269,4,3,199,2,5239,0,4456,17.58,N,189,238,I,"categoria no existe (id: 4)"
PROD060271,NOM_PROD60271,DES_PROD60271,4,3,168,4,3600,0,3051,18.01,S,159,201,A,"categoria no existe (id: 4)"
PROD060272,NOM_PROD60272,DES_PROD60272,5,2,30,2,5174,0,4647,11.36,N,28,36,A,"categoria no existe (id: 5)"
PROD060273,NOM_PROD60273,DES_PROD60273,5,1,115,3,3302,0,2960,11.56,S,109,138,A,"categoria no existe (id: 5)"
PROD060275,NOM_PROD60275,DES_PROD60275,4,2,419,2,4960,0,4283,15.82,S,398,502,A,"categoria no existe (id: 4)"
PROD060279,NOM_PROD60279,DES_PROD60279,5,3,346,5,3228,0,2796,15.47,S,328,415,A,"categoria no existe (id: 5)"
PROD060280,NOM_PROD60280,DES_PROD60280,5,2,460,1,4832,0,4347,11.16,S,437,552,A,"categoria no existe (id: 5)"
PROD060283,NOM_PROD60283,DES_PROD60283,5,3,319,5,2894,0,2618,10.55,S,303,382,A,"categoria no existe (id: 5)"
PROD060285,NOM_PROD60285,DES_PROD60285,5,2,389,3,4185,0,3538,18.29,S,369,466,I,"categoria no existe (id: 5)"
PROD060290,NOM_PROD60290,DES_PROD60290,5,2,356,3,2506,0,2187,14.59,N,338,427,I,"categoria no existe (id: 5)"
PROD060293,NOM_PROD60293,DES_PROD60293,5,1,335,2,4297,0,3667,17.2,N,318,402,A,"categoria no existe (id: 5)"
PROD060296,NOM_PROD60296,DES_PROD60296,5,2,194,1,2961,0,2515,17.76,S,184,232,A,"categoria no existe (id: 5)"
PROD060297,NOM_PROD60297,DES_PROD60297,4,2,201,4,3293,0,2826,16.55,N,190,241,A,"categoria no existe (id: 4)"
PROD060298,NOM_PROD60298,DES_PROD60298,4,3,160,4,4944,0,4466,10.72,N,152,192,A,"categoria no existe (id: 4)"
PROD060304,NOM_PROD60304,DES_PROD60304,4,1,475,3,4576,0,3836,19.3,N,451,570,I,"categoria no existe (id: 4)"
PROD060307,NOM_PROD60307,DES_PROD60307,5,2,108,1,4736,0,4115,15.11,N,102,129,I,"categoria no existe (id: 5)"
PROD060309,NOM_PROD60309,DES_PROD60309,5,1,198,1,3601,0,3254,10.67,S,188,237,A,"categoria no existe (id: 5)"
PROD060312,NOM_PROD60312,DES_PROD60312,5,3,460,4,4049,0,3452,17.31,N,437,552,A,"categoria no existe (id: 5)"
PROD060314,NOM_PROD60314,DES_PROD60314,5,3,51,2,3609,0,3193,13.05,S,48,61,A,"categoria no existe (id: 5)"
PROD060318,NOM_PROD60318,DES_PROD60318,4,2,412,3,3427,0,2973,15.3,S,391,494,I,"categoria no existe (id: 4)"
PROD060326,NOM_PROD60326,DES_PROD60326,4,2,435,2,2275,0,1915,18.83,S,413,522,I,"categoria no existe (id: 4)"
PROD060328,NOM_PROD60328,DES_PROD60328,5,3,198,1,5509,0,4771,15.47,N,188,237,A,"categoria no existe (id: 5)"
PROD060333,NOM_PROD60333,DES_PROD60333,5,1,82,3,4988,0,4317,15.55,S,77,98,A,"categoria no existe (id: 5)"
PROD060334,NOM_PROD60334,DES_PROD60334,5,1,100,5,2505,0,2161,15.96,N,95,120,A,"categoria no existe (id: 5)"
PROD060335,NOM_PROD60335,DES_PROD60335,5,1,322,2,3328,0,2786,19.48,S,305,386,A,"categoria no existe (id: 5)"
PROD060338,NOM_PROD60338,DES_PROD60338,4,1,468,5,5108,0,4611,10.79,S,444,561,I,"categoria no existe (id: 4)"
PROD060339,NOM_PROD60339,DES_PROD60339,4,1,249,3,4432,0,3856,14.95,S,236,298,A,"categoria no existe (id: 4)"
PROD060340,NOM_PROD60340,DES_PROD60340,4,3,496,4,4181,0,3486,19.96,S,471,595,I,"categoria no existe (id: 4)"
PROD060341,NOM_PROD60341,DES_PROD60341,5,1,68,5,2125,0,1925,10.39,S,64,81,I,"categoria no existe (id: 5)"
PROD060343,NOM_PROD60343,DES_PROD60343,4,1,53,3,3254,0,2802,16.16,N,50,63,A,"categoria no existe (id: 4)"
PROD060344,NOM_PROD60344,DES_PROD60344,5,3,321,4,5141,0,4298,19.63,N,304,385,A,"categoria no existe (id: 5)"
PROD060345,NOM_PROD60345,DES_PROD60345,5,3,177,3,3015,0,2659,13.41,S,168,212,A,"categoria no existe (id: 5)"
PROD060355,NOM_PROD60355,DES_PROD60355,5,3,328,3,4155,0,3550,17.06,S,311,393,I,"categoria no existe (id: 5)"
PROD060359,NOM_PROD60359,DES_PROD60359,4,2,252,3,5290,0,4536,16.63,S,239,302,A,"categoria no existe (id: 4)"
PROD060362,NOM_PROD60362,DES_PROD60362,4,3,330,4,3930,0,3544,10.91,S,313,396,A,"categoria no existe (id: 4)"
PROD060364,NOM_PROD60364,DES_PROD60364,5,2,392,4,5450,0,4727,15.31,S,372,470,A,"categoria no existe (id: 5)"
PROD060367,NOM_PROD60367,DES_PROD60367,5,2,5,3,2605,0,2271,14.72,N,4,6,I,"categoria no existe (id: 5)"
PROD060368,NOM_PROD60368,DES_PROD60368,4,1,99,2,4542,0,4021,12.98,N,94,118,A,"categoria no existe (id: 4)"
PROD060372,NOM_PROD60372,DES_PROD60372,4,1,410,1,5929,0,4953,19.72,S,389,492,A,"categoria no existe (id: 4)"
PROD060373,NOM_PROD60373,DES_PROD60373,5,2,416,1,3268,0,2748,18.94,S,395,499,I,"categoria no existe (id: 5)"
PROD060375,NOM_PROD60375,DES_PROD60375,4,3,296,3,5678,0,4799,18.32,S,281,355,A,"categoria no existe (id: 4)"
PROD060380,NOM_PROD60380,DES_PROD60380,4,3,21,5,5794,0,4867,19.06,N,19,25,I,"categoria no existe (id: 4)"
PROD060384,NOM_PROD60384,DES_PROD60384,5,1,332,5,2347,0,2100,11.8,S,315,398,I,"categoria no existe (id: 5)"
PROD060386,NOM_PROD60386,DES_PROD60386,4,1,35,4,4420,0,3973,11.26,N,33,42,I,"categoria no existe (id: 4)"
PROD060387,NOM_PROD60387,DES_PROD60387,4,2,337,3,5292,0,4524,16.98,S,320,404,A,"categoria no existe (id: 4)"
PROD060388,NOM_PROD60388,DES_PROD60388,4,3,261,1,2724,0,2471,10.25,N,247,313,I,"categoria no existe (id: 4)"
PROD060389,NOM_PROD60389,DES_PROD60389,4,3,66,1,3698,0,3326,11.2,N,62,79,I,"categoria no existe (id: 4)"
PROD060390,NOM_PROD60390,DES_PROD60390,4,3,486,5,5194,0,4608,12.73,N,461,583,I,"categoria no existe (id: 4)"
PROD060391,NOM_PROD60391,DES_PROD60391,5,3,320,5,4366,0,3707,17.78,S,304,384,I,"categoria no existe (id: 5)"
PROD060395,NOM_PROD60395,DES_PROD60395,4,1,150,4,3834,0,3313,15.73,N,142,180,A,"categoria no existe (id: 4)"
PROD060397,NOM_PROD60397,DES_PROD60397,4,3,226,4,4650,0,4104,13.31,S,214,271,A,"categoria no existe (id: 4)"
PROD060398,NOM_PROD60398,DES_PROD60398,4,2,382,2,5346,0,4475,19.47,N,362,458,A,"categoria no existe (id: 4)"
PROD060399,NOM_PROD60399,DES_PROD60399,5,3,225,1,4185,0,3525,18.73,N,213,270,I,"categoria no existe (id: 5)"
PROD060401,NOM_PROD60401,DES_PROD60401,4,2,257,5,2430,0,2121,14.59,S,244,308,A,"categoria no existe (id: 4)"
PROD060404,NOM_PROD60404,DES_PROD60404,5,3,320,3,3897,0,3539,10.12,N,304,384,A,"categoria no existe (id: 5)"
PROD060406,NOM_PROD60406,DES_PROD60406,5,2,143,5,3372,0,2872,17.42,N,135,171,I,"categoria no existe (id: 5)"
PROD060408,NOM_PROD60408,DES_PROD60408,5,2,382,4,4173,0,3494,19.45,N,362,458,A,"categoria no existe (id: 5)"
PROD060410,NOM_PROD60410,DES_PROD60410,5,2,223,5,2569,0,2301,11.65,S,211,267,I,"categoria no existe (id: 5)"
PROD060412,NOM_PROD60412,DES_PROD60412,4,1,116,4,3972,0,3407,16.59,S,110,139,A,"categoria no existe (id: 4)"
PROD060415,NOM_PROD60415,DES_PROD60415,5,3,467,2,2450,0,2068,18.49,S,443,560,I,"categoria no existe (id: 5)"
PROD060422,NOM_PROD60422,DES_PROD60422,5,2,479,3,3175,0,2856,11.2,S,455,574,A,"categoria no existe (id: 5)"
PROD060423,NOM_PROD60423,DES_PROD60423,4,1,472,2,4282,0,3733,14.71,N,448,566,I,"categoria no existe (id: 4)"
PROD060424,NOM_PROD60424,DES_PROD60424,5,1,25,3,3522,0,2941,19.78,S,23,30,A,"categoria no existe (id: 5)"
PROD060427,NOM_PROD60427,DES_PROD60427,4,2,336,1,5231,0,4727,10.68,N,319,403,A,"categoria no existe (id: 4)"
PROD060431,NOM_PROD60431,DES_PROD60431,4,3,261,4,3390,0,3069,10.49,S,247,313,I,"categoria no existe (id: 4)"
PROD060433,NOM_PROD60433,DES_PROD60433,5,1,259,2,4090,0,3598,13.68,S,246,310,A,"categoria no existe (id: 5)"
PROD060435,NOM_PROD60435,DES_PROD60435,5,1,350,4,3211,0,2820,13.88,S,332,420,I,"categoria no existe (id: 5)"
PROD060436,NOM_PROD60436,DES_PROD60436,4,2,311,1,3942,0,3501,12.6,S,295,373,I,"categoria no existe (id: 4)"
PROD060445,NOM_PROD60445,DES_PROD60445,5,2,382,5,5367,0,4553,17.9,S,362,458,I,"categoria no existe (id: 5)"
PROD060450,NOM_PROD60450,DES_PROD60450,5,1,247,5,5345,0,4820,10.9,S,234,296,A,"categoria no existe (id: 5)"
PROD060454,NOM_PROD60454,DES_PROD60454,5,3,245,1,5774,0,4873,18.49,S,232,294,A,"categoria no existe (id: 5)"
PROD060457,NOM_PROD60457,DES_PROD60457,5,1,197,2,3964,0,3425,15.75,N,187,236,A,"categoria no existe (id: 5)"
PROD060458,NOM_PROD60458,DES_PROD60458,4,1,347,4,3032,0,2691,12.69,S,329,416,I,"categoria no existe (id: 4)"
PROD060461,NOM_PROD60461,DES_PROD60461,4,3,241,2,3494,0,2954,18.31,S,228,289,I,"categoria no existe (id: 4)"
PROD060464,NOM_PROD60464,DES_PROD60464,4,3,417,5,2554,0,2217,15.22,S,396,500,I,"categoria no existe (id: 4)"
PROD060466,NOM_PROD60466,DES_PROD60466,4,3,405,3,2492,0,2236,11.45,N,384,486,A,"categoria no existe (id: 4)"
PROD060468,NOM_PROD60468,DES_PROD60468,4,2,467,1,2592,0,2177,19.1,S,443,560,I,"categoria no existe (id: 4)"
PROD060469,NOM_PROD60469,DES_PROD60469,4,2,66,3,2340,0,1971,18.73,S,62,79,I,"categoria no existe (id: 4)"
PROD060470,NOM_PROD60470,DES_PROD60470,5,2,258,2,3597,0,3052,17.87,N,245,309,I,"categoria no existe (id: 5)"
PROD060471,NOM_PROD60471,DES_PROD60471,5,2,419,1,2790,0,2327,19.9,S,398,502,I,"categoria no existe (id: 5)"
PROD060475,NOM_PROD60475,DES_PROD60475,4,1,369,2,5098,0,4415,15.49,N,350,442,A,"categoria no existe (id: 4)"
PROD060476,NOM_PROD60476,DES_PROD60476,5,3,272,4,3600,0,3081,16.87,S,258,326,I,"categoria no existe (id: 5)"
PROD060478,NOM_PROD60478,DES_PROD60478,5,1,32,5,3148,0,2715,15.98,N,30,38,I,"categoria no existe (id: 5)"
PROD060480,NOM_PROD60480,DES_PROD60480,5,1,262,4,5593,0,4785,16.9,N,248,314,A,"categoria no existe (id: 5)"
PROD060483,NOM_PROD60483,DES_PROD60483,5,1,197,4,2658,0,2327,14.25,S,187,236,A,"categoria no existe (id: 5)"
PROD060484,NOM_PROD60484,DES_PROD60484,5,2,112,2,3276,0,2826,15.94,N,106,134,I,"categoria no existe (id: 5)"
PROD060485,NOM_PROD60485,DES_PROD60485,5,3,467,3,4225,0,3704,14.09,S,443,560,A,"categoria no existe (id: 5)"
PROD060489,NOM_PROD60489,DES_PROD60489,4,3,316,3,3855,0,3481,10.76,S,300,379,A,"categoria no existe (id: 4)"
PROD060493,NOM_PROD60493,DES_PROD60493,5,1,295,4,3152,0,2762,14.15,N,280,354,A,"categoria no existe (id: 5)"
