codigo_elemnto,nmbre_elemnto,dscrpcion_elemnto,ctgria_elemnto,und_elemnto,exstncia_elemnto,bdga_elemnto,precio_venta_ac,precio_venta_an,costo_venta,mrgen_utldad,tiene_iva,stock_minimo,stock_maximo,estado,detalle_error
PROD010418,NOM_PROD10418,DES_PROD10418,5,3,387,5,5582,0,4782,16.73,N,367,464,I,"categoria no existe (id: 5)"
PROD010421,NOM_PROD10421,DES_PROD10421,5,1,150,5,5540,0,4895,13.18,N,142,180,A,"categoria no existe (id: 5)"
PROD010427,NOM_PROD10427,DES_PROD10427,4,3,296,3,2929,0,2527,15.91,S,281,355,A,"categoria no existe (id: 4)"
PROD010428,NOM_PROD10428,DES_PROD10428,4,2,114,4,4762,0,4153,14.67,S,108,136,I,"categoria no existe (id: 4)"
PROD010430,NOM_PROD10430,DES_PROD10430,4,2,217,5,2900,0,2465,17.66,S,206,260,I,"categoria no existe (id: 4)"
PROD010432,NOM_PROD10432,DES_PROD10432,4,2,320,2,2224,0,1972,12.8,N,304,384,I,"categoria no existe (id: 4)"
PROD010433,NOM_PROD10433,DES_PROD10433,5,2,180,4,2543,0,2160,17.77,S,171,216,A,"categoria no existe (id: 5)"
PROD010440,NOM_PROD10440,DES_PROD10440,4,3,332,5,3446,0,2930,17.62,N,315,398,A,"categoria no existe (id: 4)"
PROD010441,NOM_PROD10441,DES_PROD10441,5,3,428,2,5560,0,4851,14.62,S,406,513,I,"categoria no existe (id: 5)"
PROD010442,NOM_PROD10442,DES_PROD10442,4,3,309,1,4678,0,4030,16.09,S,293,370,A,"categoria no existe (id: 4)"
PROD010443,NOM_PROD10443,DES_PROD10443,5,3,405,2,2834,0,2575,10.06,N,384,486,A,"categoria no existe (id: 5)"
PROD010444,NOM_PROD10444,DES_PROD10444,5,1,391,5,3682,0,3137,17.39,N,371,469,A,"categoria no existe (id: 5)"
PROD010445,NOM_PROD10445,DES_PROD10445,4,1,433,3,3262,0,2924,11.56,S,411,519,I,"categoria no existe (id: 4)"
PROD010449,NOM_PROD10449,DES_PROD10449,5,2,202,3,5012,0,4303,16.48,S,191,242,A,"categoria no existe (id: 5)"
PROD010450,NOM_PROD10450,DES_PROD10450,5,2,394,1,5711,0,4957,15.22,N,374,472,A,"categoria no existe (id: 5)"
PROD010453,NOM_PROD10453,DES_PROD10453,4,1,255,1,4425,0,3732,18.58,N,242,306,I,"categoria no existe (id: 4)"
PROD010456,NOM_PROD10456,DES_PROD10456,5,3,355,3,4618,0,4075,13.33,N,337,426,A,"categoria no existe (id: 5)"
PROD010457,NOM_PROD10457,DES_PROD10457,4,3,313,2,4200,0,3681,14.1,S,297,375,I,"categoria no existe (id: 4)"
PROD010463,NOM_PROD10463,DES_PROD10463,4,2,432,2,4761,0,3999,19.06,N,410,518,A,"categoria no existe (id: 4)"
PROD010467,NOM_PROD10467,DES_PROD10467,5,3,362,5,2599,0,2336,11.27,S,343,434,I,"categoria no existe (id: 5)"
PROD010479,NOM_PROD10479,DES_PROD10479,4,3,306,5,2557,0,2209,15.79,N,290,367,A,"categoria no existe (id: 4)"
PROD010481,NOM_PROD10481,DES_PROD10481,5,2,453,1,2453,0,2179,12.58,N,430,543,I,"categoria no existe (id: 5)"
PROD010485,NOM_PROD10485,DES_PROD10485,4,1,168,3,5773,0,4893,17.99,N,159,201,I,"categoria no existe (id: 4)"
PROD010488,NOM_PROD10488,DES_PROD10488,5,1,211,5,4862,0,4270,13.88,N,200,253,I,"categoria no existe (id: 5)"
PROD010492,NOM_PROD10492,DES_PROD10492,4,2,326,1,3239,0,2718,19.17,N,309,391,A,"categoria no existe (id: 4)"
PROD010493,NOM_PROD10493,DES_PROD10493,4,2,184,3,3760,0,3379,11.29,N,174,220,A,"categoria no existe (id: 4)"
PROD010496,NOM_PROD10496,DES_PROD10496,4,2,294,5,4917,0,4434,10.9,N,279,352,A,"categoria no existe (id: 4)"
PROD010499,NOM_PROD10499,DES_PROD10499,5,1,201,5,2918,0,2638,10.63,S,190,241,A,"categoria no existe (id: 5)"
