codigo_elemnto,nmbre_elemnto,dscrpcion_elemnto,ctgria_elemnto,und_elemnto,exstncia_elemnto,bdga_elemnto,precio_venta_ac,precio_venta_an,costo_venta,mrgen_utldad,tiene_iva,stock_minimo,stock_maximo,estado,detalle_error
PROD040039,NOM_PROD40039,DES_PROD40039,5,2,236,2,3789,0,3251,16.57,N,224,283,I,"categoria no existe (id: 5)"
PROD040049,NOM_PROD40049,DES_PROD40049,4,3,95,3,4171,0,3630,14.92,S,90,114,I,"categoria no existe (id: 4)"
PROD040051,NOM_PROD40051,DES_PROD40051,4,1,344,3,4135,0,3556,16.31,S,326,412,A,"categoria no existe (id: 4)"
PROD040052,NOM_PROD40052,DES_PROD40052,5,3,470,5,2998,0,2579,16.26,N,446,564,I,"categoria no existe (id: 5)"
PROD040055,NOM_PROD40055,DES_PROD40055,4,3,179,1,3107,0,2642,17.63,S,170,214,A,"categoria no existe (id: 4)"
PROD040058,NOM_PROD40058,DES_PROD40058,4,2,170,4,2948,0,2646,11.44,S,161,204,I,"categoria no existe (id: 4)"
PROD040059,NOM_PROD40059,DES_PROD40059,5,2,266,4,3740,0,3399,10.05,N,252,319,A,"categoria no existe (id: 5)"
PROD040063,NOM_PROD40063,DES_PROD40063,5,3,380,1,3524,0,3186,10.63,S,361,456,A,"categoria no existe (id: 5)"
PROD040068,NOM_PROD40068,DES_PROD40068,5,1,248,5,3948,0,3516,12.3,N,235,297,I,"categoria no existe (id: 5)"
PROD040083,NOM_PROD40083,DES_PROD40083,4,3,165,4,4591,0,4039,13.68,S,156,198,A,"categoria no existe (id: 4)"
PROD040084,NOM_PROD40084,DES_PROD40084,4,2,276,2,4589,0,4046,13.43,S,262,331,I,"categoria no existe (id: 4)"
PROD040086,NOM_PROD40086,DES_PROD40086,4,2,11,2,4997,0,4481,11.52,N,10,13,A,"categoria no existe (id: 4)"
PROD040091,NOM_PROD40091,DES_PROD40091,4,3,382,1,3032,0,2757,10.0,N,362,458,I,"categoria no existe (id: 4)"
PROD040092,NOM_PROD40092,DES_PROD40092,5,1,329,5,3273,0,2936,11.49,N,312,394,I,"categoria no existe (id: 5)"
PROD040095,NOM_PROD40095,DES_PROD40095,5,1,96,1,2505,0,2157,16.14,S,91,115,A,"categoria no existe (id: 5)"
PROD040097,NOM_PROD40097,DES_PROD40097,5,1,470,2,4812,0,4319,11.43,S,446,564,A,"categoria no existe (id: 5)"
PROD040103,NOM_PROD40103,DES_PROD40103,5,3,94,1,2293,0,2011,14.05,N,89,112,A,"categoria no existe (id: 5)"
PROD040109,NOM_PROD40109,DES_PROD40109,4,1,98,2,4457,0,4017,10.96,N,93,117,I,"categoria no existe (id: 4)"
PROD040110,NOM_PROD40110,DES_PROD40110,4,1,15,1,5103,0,4447,14.77,S,14,18,I,"categoria no existe (id: 4)"
PROD040112,NOM_PROD40112,DES_PROD40112,4,1,338,2,4517,0,3792,19.12,N,321,405,A,"categoria no existe (id: 4)"
PROD040113,NOM_PROD40113,DES_PROD40113,5,1,151,1,3815,0,3301,15.6,S,143,181,I,"categoria no existe (id: 5)"
PROD040114,NOM_PROD40114,DES_PROD40114,5,3,312,3,3016,0,2543,18.63,N,296,374,I,"categoria no existe (id: 5)"
PROD040115,NOM_PROD40115,DES_PROD40115,5,1,483,5,5105,0,4499,13.49,S,458,579,A,"categoria no existe (id: 5)"
PROD040117,NOM_PROD40117,DES_PROD40117,4,3,335,5,2121,0,1923,10.3,N,318,402,I,"categoria no existe (id: 4)"
PROD040121,NOM_PROD40121,DES_PROD40121,5,2,30,3,5208,0,4717,10.41,S,28,36,I,"categoria no existe (id: 5)"
PROD040128,NOM_PROD40128,DES_PROD40128,5,3,115,4,4952,0,4304,15.07,N,109,138,A,"categoria no existe (id: 5)"
PROD040129,NOM_PROD40129,DES_PROD40129,4,3,331,4,3888,0,3527,10.26,N,314,397,I,"categoria no existe (id: 4)"
PROD040130,NOM_PROD40130,DES_PROD40130,5,2,419,1,3960,0,3528,12.26,S,398,502,I,"categoria no existe (id: 5)"
PROD040132,NOM_PROD40132,DES_PROD40132,4,3,332,2,3119,0,2725,14.47,S,315,398,I,"categoria no existe (id: 4)"
PROD040135,NOM_PROD40135,DES_PROD40135,5,1,340,1,4269,0,3703,15.31,S,323,408,A,"categoria no existe (id: 5)"
PROD040137,NOM_PROD40137,DES_PROD40137,5,2,223,5,4003,0,3405,17.59,S,211,267,A,"categoria no existe (id: 5)"
PROD040141,NOM_PROD40141,DES_PROD40141,5,1,119,4,4314,0,3822,12.88,N,113,142,I,"categoria no existe (id: 5)"
PROD040142,NOM_PROD40142,DES_PROD40142,5,2,475,5,4062,0,3470,17.07,N,451,570,I,"categoria no existe (id: 5)"
PROD040143,NOM_PROD40143,DES_PROD40143,4,2,124,3,4466,0,4014,11.27,S,117,148,A,"categoria no existe (id: 4)"
PROD040144,NOM_PROD40144,DES_PROD40144,4,2,484,2,5802,0,4863,19.31,S,459,580,I,"categoria no existe (id: 4)"
PROD040146,NOM_PROD40146,DES_PROD40146,5,1,117,3,4953,0,4190,18.23,N,111,140,A,"categoria no existe (id: 5)"
PROD040149,NOM_PROD40149,DES_PROD40149,5,3,190,2,4104,0,3496,17.4,N,180,228,I,"categoria no existe (id: 5)"
PROD040151,NOM_PROD40151,DES_PROD40151,4,2,56,4,5168,0,4435,16.55,S,53,67,I,"categoria no existe (id: 4)"
PROD040154,NOM_PROD40154,DES_PROD40154,5,2,92,1,4276,0,3598,18.87,S,87,110,I,"categoria no existe (id: 5)"
PROD040155,NOM_PROD40155,DES_PROD40155,5,3,274,5,2809,0,2462,14.1,N,260,328,A,"categoria no existe (id: 5)"
PROD040159,NOM_PROD40159,DES_PROD40159,4,1,120,1,2735,0,2326,17.6,N,114,144,I,"categoria no existe (id: 4)"
PROD040166,NOM_PROD40166,DES_PROD40166,5,3,210,4,4077,0,3419,19.27,N,199,252,I,"categoria no existe (id: 5)"
PROD040169,NOM_PROD40169,DES_PROD40169,4,3,188,3,4000,0,3487,14.74,N,178,225,A,"categoria no existe (id: 4)"
PROD040172,NOM_PROD40172,DES_PROD40172,5,2,77,3,2701,0,2299,17.51,N,73,92,I,"categoria no existe (id: 5)"
PROD040175,NOM_PROD40175,DES_PROD40175,5,3,355,3,5292,0,4443,19.13,N,337,426,A,"categoria no existe (id: 5)"
PROD040176,NOM_PROD40176,DES_PROD40176,4,1,444,5,4825,0,4054,19.03,N,421,532,A,"categoria no existe (id: 4)"
PROD040179,NOM_PROD40179,DES_PROD40179,4,1,141,1,5194,0,4548,14.22,N,133,169,A,"categoria no existe (id: 4)"
PROD040182,NOM_PROD40182,DES_PROD40182,5,2,194,5,3065,0,2573,19.15,N,184,232,A,"categoria no existe (id: 5)"
PROD040190,NOM_PROD40190,DES_PROD40190,5,2,129,1,3472,0,3117,11.42,S,122,154,I,"categoria no existe (id: 5)"
PROD040191,NOM_PROD40191,DES_PROD40191,4,3,287,4,3230,0,2822,14.47,N,272,344,I,"categoria no existe (id: 4)"
PROD040192,NOM_PROD40192,DES_PROD40192,5,2,419,5,5583,0,4685,19.17,S,398,502,I,"categoria no existe (id: 5)"
PROD040198,NOM_PROD40198,DES_PROD40198,5,1,80,3,3017,0,2718,11.01,N,76,96,A,"categoria no existe (id: 5)"
PROD040200,NOM_PROD40200,DES_PROD40200,4,3,215,5,4935,0,4284,15.21,S,204,258,I,"categoria no existe (id: 4)"
PROD040201,NOM_PROD40201,DES_PROD40201,4,2,381,3,5468,0,4837,13.06,N,361,457,I,"categoria no existe (id: 4)"
PROD040202,NOM_PROD40202,DES_PROD40202,5,1,232,2,3892,0,3310,17.61,N,220,278,A,"categoria no existe (id: 5)"
PROD040203,NOM_PROD40203,DES_PROD40203,5,2,76,4,3061,0,2741,11.69,N,72,91,I,"categoria no existe (id: 5)"
PROD040205,NOM_PROD40205,DES_PROD40205,5,1,216,2,3660,0,3076,18.99,S,205,259,A,"categoria no existe (id: 5)"
PROD040206,NOM_PROD40206,DES_PROD40206,4,3,420,5,3243,0,2926,10.86,S,399,504,A,"categoria no existe (id: 4)"
PROD040208,NOM_PROD40208,DES_PROD40208,4,1,52,5,3272,0,2902,12.77,S,49,62,A,"categoria no existe (id: 4)"
PROD040209,NOM_PROD40209,DES_PROD40209,4,2,226,1,3593,0,3171,13.33,N,214,271,A,"categoria no existe (id: 4)"
PROD040210,NOM_PROD40210,DES_PROD40210,4,1,36,5,2239,0,1968,13.78,N,34,43,I,"categoria no existe (id: 4)"
PROD040211,NOM_PROD40211,DES_PROD40211,4,2,396,1,5642,0,4853,16.27,N,376,475,A,"categoria no existe (id: 4)"
PROD040213,NOM_PROD40213,DES_PROD40213,4,2,181,5,2962,0,2679,10.58,S,171,217,I,"categoria no existe (id: 4)"
PROD040215,NOM_PROD40215,DES_PROD40215,4,3,14,5,3321,0,2850,16.54,N,13,16,I,"categoria no existe (id: 4)"
PROD040216,NOM_PROD40216,DES_PROD40216,4,1,153,5,3513,0,2930,19.92,S,145,183,I,"categoria no existe (id: 4)"
PROD040219,NOM_PROD40219,DES_PROD40219,4,2,84,5,3428,0,3017,13.64,S,79,100,I,"categoria no existe (id: 4)"
PROD040220,NOM_PROD40220,DES_PROD40220,4,3,365,4,4806,0,4297,11.85,N,346,438,A,"categoria no existe (id: 4)"
PROD040221,NOM_PROD40221,DES_PROD40221,4,3,95,5,3692,0,3180,16.11,N,90,114,I,"categoria no existe (id: 4)"
PROD040225,NOM_PROD40225,DES_PROD40225,5,1,392,3,4349,0,3688,17.95,N,372,470,I,"categoria no existe (id: 5)"
PROD040229,NOM_PROD40229,DES_PROD40229,4,3,273,5,2888,0,2622,10.18,S,259,327,I,"categoria no existe (id: 4)"
PROD040230,NOM_PROD40230,DES_PROD40230,4,3,91,4,4883,0,4227,15.52,S,86,109,I,"categoria no existe (id: 4)"
PROD040232,NOM_PROD40232,DES_PROD40232,4,2,354,2,3876,0,3254,19.12,N,336,424,I,"categoria no existe (id: 4)"
PROD040234,NOM_PROD40234,DES_PROD40234,4,1,377,2,5400,0,4829,11.84,N,358,452,A,"categoria no existe (id: 4)"
PROD040236,NOM_PROD40236,DES_PROD40236,5,3,384,5,3103,0,2608,19.01,N,364,460,A,"categoria no existe (id: 5)"
PROD040240,NOM_PROD40240,DES_PROD40240,4,3,317,3,2995,0,2551,17.44,S,301,380,I,"categoria no existe (id: 4)"
PROD040241,NOM_PROD40241,DES_PROD40241,4,1,2,5,4230,0,3842,10.1,S,1,2,I,"categoria no existe (id: 4)"
PROD040243,NOM_PROD40243,DES_PROD40243,4,3,336,2,2354,0,2087,12.84,S,319,403,A,"categoria no existe (id: 4)"
PROD040244,NOM_PROD40244,DES_PROD40244,5,1,137,4,5123,0,4480,14.36,N,130,164,I,"categoria no existe (id: 5)"
PROD040247,NOM_PROD40247,DES_PROD40247,5,2,63,3,5154,0,4618,11.62,N,59,75,A,"categoria no existe (id: 5)"
PROD040248,NOM_PROD40248,DES_PROD40248,5,2,307,1,2418,0,2176,11.16,N,291,368,A,"categoria no existe (id: 5)"
PROD040254,NOM_PROD40254,DES_PROD40254,4,1,312,4,4364,0,3833,13.87,N,296,374,A,"categoria no existe (id: 4)"
PROD040256,NOM_PROD40256,DES_PROD40256,4,1,396,4,4752,0,4138,14.84,N,376,475,I,"categoria no existe (id: 4)"
PROD040261,NOM_PROD40261,DES_PROD40261,4,3,496,2,2570,0,2291,12.18,N,471,595,I,"categoria no existe (id: 4)"
PROD040262,NOM_PROD40262,DES_PROD40262,4,3,121,4,5679,0,4752,19.52,S,114,145,A,"categoria no existe (id: 4)"
PROD040263,NOM_PROD40263,DES_PROD40263,5,3,159,1,5430,0,4910,10.61,S,151,190,A,"categoria no existe (id: 5)"
PROD040264,NOM_PROD40264,DES_PROD40264,5,1,290,2,3518,0,3099,13.55,N,275,348,I,"categoria no existe (id: 5)"
PROD040268,NOM_PROD40268,DES_PROD40268,4,1,205,4,3289,0,2843,15.7,S,194,246,A,"categoria no existe (id: 4)"
PROD040274,NOM_PROD40274,DES_PROD40274,4,2,92,2,4536,0,3810,19.06,S,87,110,I,"categoria no existe (id: 4)"
PROD040276,NOM_PROD40276,DES_PROD40276,4,1,369,5,2956,0,2519,17.37,N,350,442,A,"categoria no existe (id: 4)"
PROD040277,NOM_PROD40277,DES_PROD40277,4,2,315,2,3409,0,2937,16.08,N,299,378,A,"categoria no existe (id: 4)"
PROD040279,NOM_PROD40279,DES_PROD40279,5,2,77,5,3630,0,3241,12.01,S,73,92,I,"categoria no existe (id: 5)"
PROD040281,NOM_PROD40281,DES_PROD40281,5,3,58,5,2890,0,2451,17.93,N,55,69,I,"categoria no existe (id: 5)"
PROD040283,NOM_PROD40283,DES_PROD40283,5,3,258,3,4568,0,3992,14.45,N,245,309,I,"categoria no existe (id: 5)"
PROD040285,NOM_PROD40285,DES_PROD40285,5,1,406,2,4764,0,4057,17.43,N,385,487,I,"categoria no existe (id: 5)"
PROD040287,NOM_PROD40287,DES_PROD40287,4,1,304,2,3380,0,2883,17.27,S,288,364,I,"categoria no existe (id: 4)"
PROD040291,NOM_PROD40291,DES_PROD40291,4,2,239,2,5582,0,4772,16.98,N,227,286,A,"categoria no existe (id: 4)"
PROD040292,NOM_PROD40292,DES_PROD40292,4,2,175,2,4236,0,3751,12.93,N,166,210,A,"categoria no existe (id: 4)"
PROD040295,NOM_PROD40295,DES_PROD40295,4,3,108,5,4006,0,3452,16.06,N,102,129,I,"categoria no existe (id: 4)"
PROD040296,NOM_PROD40296,DES_PROD40296,4,1,292,5,5098,0,4505,13.18,S,277,350,A,"categoria no existe (id: 4)"
PROD040298,NOM_PROD40298,DES_PROD40298,4,3,55,4,3917,0,3401,15.19,S,52,66,I,"categoria no existe (id: 4)"
PROD040299,NOM_PROD40299,DES_PROD40299,5,2,256,5,5755,0,4819,19.43,S,243,307,A,"categoria no existe (id: 5)"
PROD040300,NOM_PROD40300,DES_PROD40300,5,3,174,4,2950,0,2605,13.27,S,165,208,A,"categoria no existe (id: 5)"
PROD040301,NOM_PROD40301,DES_PROD40301,5,3,9,4,2752,0,2419,13.77,N,8,10,I,"categoria no existe (id: 5)"
PROD040302,NOM_PROD40302,DES_PROD40302,5,3,286,3,5161,0,4365,18.24,N,271,343,A,"categoria no existe (id: 5)"
PROD040303,NOM_PROD40303,DES_PROD40303,5,1,435,2,4283,0,3649,17.38,S,413,522,A,"categoria no existe (id: 5)"
PROD040305,NOM_PROD40305,DES_PROD40305,5,2,343,1,2398,0,2039,17.61,N,325,411,A,"categoria no existe (id: 5)"
PROD040313,NOM_PROD40313,DES_PROD40313,4,1,409,3,2672,0,2401,11.3,N,388,490,A,"categoria no existe (id: 4)"
PROD040327,NOM_PROD40327,DES_PROD40327,4,3,7,5,3021,0,2630,14.87,S,6,8,I,"categoria no existe (id: 4)"
PROD040332,NOM_PROD40332,DES_PROD40332,4,3,301,5,3914,0,3513,11.43,N,285,361,I,"categoria no existe (id: 4)"
PROD040333,NOM_PROD40333,DES_PROD40333,4,3,360,1,2854,0,2556,11.68,N,342,432,I,"categoria no existe (id: 4)"
PROD040334,NOM_PROD40334,DES_PROD40334,4,1,183,1,2917,0,2548,14.51,N,173,219,I,"categoria no existe (id: 4)"
PROD040335,NOM_PROD40335,DES_PROD40335,5,3,372,5,5227,0,4551,14.86,S,353,446,I,"categoria no existe (id: 5)"
PROD040336,NOM_PROD40336,DES_PROD40336,5,2,218,3,3725,0,3327,11.98,S,207,261,I,"categoria no existe (id: 5)"
PROD040340,NOM_PROD40340,DES_PROD40340,4,3,323,3,5607,0,4718,18.86,S,306,387,A,"categoria no existe (id: 4)"
PROD040341,NOM_PROD40341,DES_PROD40341,4,1,129,1,2756,0,2458,12.16,S,122,154,I,"categoria no existe (id: 4)"
PROD040345,NOM_PROD40345,DES_PROD40345,4,1,70,2,3355,0,2899,15.76,N,66,84,I,"categoria no existe (id: 4)"
PROD040348,NOM_PROD40348,DES_PROD40348,5,3,191,4,2317,0,1994,16.21,N,181,229,A,"categoria no existe (id: 5)"
PROD040354,NOM_PROD40354,DES_PROD40354,5,2,44,2,3809,0,3373,12.94,S,41,52,A,"categoria no existe (id: 5)"
PROD040356,NOM_PROD40356,DES_PROD40356,4,1,165,5,4310,0,3833,12.46,S,156,198,A,"categoria no existe (id: 4)"
PROD040359,NOM_PROD40359,DES_PROD40359,5,1,116,1,3934,0,3371,16.73,N,110,139,A,"categoria no existe (id: 5)"
PROD040361,NOM_PROD40361,DES_PROD40361,5,1,51,1,4413,0,3717,18.75,S,48,61,I,"categoria no existe (id: 5)"
PROD040363,NOM_PROD40363,DES_PROD40363,5,1,359,4,4264,0,3685,15.73,S,341,430,I,"categoria no existe (id: 5)"
PROD040364,NOM_PROD40364,DES_PROD40364,4,2,101,5,2357,0,2074,13.69,N,95,121,I,"categoria no existe (id: 4)"
PROD040372,NOM_PROD40372,DES_PROD40372,4,1,250,1,2501,0,2095,19.4,S,237,300,I,"categoria no existe (id: 4)"
PROD040373,NOM_PROD40373,DES_PROD40373,4,3,296,1,2533,0,2128,19.04,N,281,355,A,"categoria no existe (id: 4)"
PROD040374,NOM_PROD40374,DES_PROD40374,4,3,365,2,4770,0,4203,13.51,N,346,438,I,"categoria no existe (id: 4)"
PROD040375,NOM_PROD40375,DES_PROD40375,5,1,56,2,4421,0,3946,12.05,S,53,67,I,"categoria no existe (id: 5)"
PROD040379,NOM_PROD40379,DES_PROD40379,5,1,40,4,2709,0,2354,15.09,N,38,48,I,"categoria no existe (id: 5)"
PROD040380,NOM_PROD40380,DES_PROD40380,5,3,315,2,4639,0,4180,11.0,N,299,378,I,"categoria no existe (id: 5)"
PROD040381,NOM_PROD40381,DES_PROD40381,4,1,8,1,3565,0,3113,14.53,S,7,9,I,"categoria no existe (id: 4)"
PROD040385,NOM_PROD40385,DES_PROD40385,4,2,61,1,5878,0,4961,18.5,N,57,73,I,"categoria no existe (id: 4)"
PROD040392,NOM_PROD40392,DES_PROD40392,5,3,495,4,4779,0,4001,19.46,N,470,594,I,"categoria no existe (id: 5)"
PROD040393,NOM_PROD40393,DES_PROD40393,5,3,455,4,4212,0,3648,15.48,S,432,546,A,"categoria no existe (id: 5)"
PROD040395,NOM_PROD40395,DES_PROD40395,5,3,335,4,4760,0,4324,10.09,S,318,402,I,"categoria no existe (id: 5)"
PROD040396,NOM_PROD40396,DES_PROD40396,5,3,325,2,3509,0,3168,10.79,S,308,390,A,"categoria no existe (id: 5)"
PROD040401,NOM_PROD40401,DES_PROD40401,4,2,196,1,5834,0,4991,16.91,S,186,235,A,"categoria no existe (id: 4)"
PROD040402,NOM_PROD40402,DES_PROD40402,5,2,78,4,4501,0,4063,10.79,S,74,93,I,"categoria no existe (id: 5)"
PROD040406,NOM_PROD40406,DES_PROD40406,4,3,103,2,3982,0,3558,11.93,S,97,123,I,"categoria no existe (id: 4)"
PROD040409,NOM_PROD40409,DES_PROD40409,5,3,38,1,5492,0,4691,17.08,S,36,45,I,"categoria no existe (id: 5)"
PROD040412,NOM_PROD40412,DES_PROD40412,4,3,79,3,4132,0,3493,18.32,S,75,94,A,"categoria no existe (id: 4)"
PROD040415,NOM_PROD40415,DES_PROD40415,5,2,285,4,4383,0,3902,12.33,N,270,342,I,"categoria no existe (id: 5)"
PROD040419,NOM_PROD40419,DES_PROD40419,5,3,14,1,5158,0,4432,16.39,N,13,16,A,"categoria no existe (id: 5)"
PROD040422,NOM_PROD40422,DES_PROD40422,5,1,165,5,4290,0,3715,15.48,N,156,198,I,"categoria no existe (id: 5)"
PROD040423,NOM_PROD40423,DES_PROD40423,5,3,238,4,3010,0,2635,14.25,N,226,285,I,"categoria no existe (id: 5)"
PROD040427,NOM_PROD40427,DES_PROD40427,4,3,153,2,4159,0,3570,16.5,S,145,183,I,"categoria no existe (id: 4)"
PROD040429,NOM_PROD40429,DES_PROD40429,5,1,111,1,2444,0,2136,14.43,S,105,133,A,"categoria no existe (id: 5)"
PROD040432,NOM_PROD40432,DES_PROD40432,4,2,358,5,3019,0,2625,15.01,N,340,429,I,"categoria no existe (id: 4)"
PROD040436,NOM_PROD40436,DES_PROD40436,4,1,322,3,5638,0,4830,16.73,S,305,386,A,"categoria no existe (id: 4)"
PROD040437,NOM_PROD40437,DES_PROD40437,4,2,129,4,4956,0,4364,13.58,S,122,154,A,"categoria no existe (id: 4)"
PROD040441,NOM_PROD40441,DES_PROD40441,5,3,244,4,5539,0,4803,15.33,S,231,292,I,"categoria no existe (id: 5)"
PROD040447,NOM_PROD40447,DES_PROD40447,5,3,39,1,4541,0,3869,17.37,N,37,46,I,"categoria no existe (id: 5)"
PROD040449,NOM_PROD40449,DES_PROD40449,5,3,108,5,2305,0,2059,11.98,S,102,129,I,"categoria no existe (id: 5)"
PROD040450,NOM_PROD40450,DES_PROD40450,4,1,318,1,4208,0,3628,16.0,N,302,381,I,"categoria no existe (id: 4)"
PROD040455,NOM_PROD40455,DES_PROD40455,5,1,145,4,2968,0,2481,19.66,S,137,174,I,"categoria no existe (id: 5)"
PROD040463,NOM_PROD40463,DES_PROD40463,5,2,49,2,4591,0,4142,10.85,S,46,58,I,"categoria no existe (id: 5)"
PROD040464,NOM_PROD40464,DES_PROD40464,4,3,399,3,3514,0,3028,16.06,N,379,478,A,"categoria no existe (id: 4)"
PROD040465,NOM_PROD40465,DES_PROD40465,4,1,473,3,3373,0,3016,11.84,S,449,567,A,"categoria no existe (id: 4)"
PROD040466,NOM_PROD40466,DES_PROD40466,4,1,64,5,2654,0,2331,13.88,S,60,76,I,"categoria no existe (id: 4)"
PROD040468,NOM_PROD40468,DES_PROD40468,5,1,464,2,4395,0,3805,15.51,N,440,556,A,"categoria no existe (id: 5)"
PROD040470,NOM_PROD40470,DES_PROD40470,5,1,393,2,2167,0,1958,10.68,S,373,471,A,"categoria no existe (id: 5)"
PROD040473,NOM_PROD40473,DES_PROD40473,5,2,112,3,5460,0,4890,11.67,S,106,134,I,"categoria no existe (id: 5)"
PROD040475,NOM_PROD40475,DES_PROD40475,4,1,104,3,2681,0,2334,14.9,S,98,124,A,"categoria no existe (id: 4)"
PROD040476,NOM_PROD40476,DES_PROD40476,4,2,283,3,5454,0,4778,14.15,S,268,339,A,"categoria no existe (id: 4)"
PROD040480,NOM_PROD40480,DES_PROD40480,4,2,92,1,4636,0,3990,16.21,N,87,110,A,"categoria no existe (id: 4)"
PROD040482,NOM_PROD40482,DES_PROD40482,5,1,71,4,4187,0,3796,10.31,N,67,85,A,"categoria no existe (id: 5)"
PROD040483,NOM_PROD40483,DES_PROD40483,4,3,31,4,4088,0,3542,15.42,S,29,37,A,"categoria no existe (id: 4)"
PROD040485,NOM_PROD40485,DES_PROD40485,4,2,228,1,2545,0,2181,16.73,S,216,273,I,"categoria no existe (id: 4)"
PROD040490,NOM_PROD40490,DES_PROD40490,4,2,400,5,2966,0,2491,19.07,N,380,480,I,"categoria no existe (id: 4)"
PROD040492,NOM_PROD40492,DES_PROD40492,5,1,465,1,5438,0,4548,19.58,N,441,558,A,"categoria no existe (id: 5)"
PROD040496,NOM_PROD40496,DES_PROD40496,4,2,212,3,3483,0,2951,18.04,S,201,254,I,"categoria no existe (id: 4)"
PROD040497,NOM_PROD40497,DES_PROD40497,5,1,173,2,2640,0,2257,16.97,S,164,207,A,"categoria no existe (id: 5)"
PROD040498,NOM_PROD40498,DES_PROD40498,4,2,223,4,5072,0,4300,17.96,N,211,267,I,"categoria no existe (id: 4)"
PROD040499,NOM_PROD40499,DES_PROD40499,4,1,53,2,4335,0,3675,17.97,N,50,63,A,"categoria no existe (id: 4)"
PROD040502,NOM_PROD40502,DES_PROD40502,4,1,257,3,3654,0,3231,13.11,N,244,308,I,"categoria no existe (id: 4)"
PROD040506,NOM_PROD40506,DES_PROD40506,5,1,55,3,2574,0,2151,19.71,N,52,66,A,"categoria no existe (id: 5)"
PROD040508,NOM_PROD40508,DES_PROD40508,5,3,423,1,4848,0,4117,17.76,S,401,507,A,"categoria no existe (id: 5)"
PROD040513,NOM_PROD40513,DES_PROD40513,4,1,130,5,4155,0,3708,12.06,N,123,156,I,"categoria no existe (id: 4)"
PROD040516,NOM_PROD40516,DES_PROD40516,5,1,384,4,5268,0,4689,12.36,N,364,460,A,"categoria no existe (id: 5)"
PROD040519,NOM_PROD40519,DES_PROD40519,4,2,385,5,4896,0,4260,14.93,S,365,462,I,"categoria no existe (id: 4)"
PROD040520,NOM_PROD40520,DES_PROD40520,4,3,66,1,4246,0,3768,12.69,N,62,79,I,"categoria no existe (id: 4)"
PROD040525,NOM_PROD40525,DES_PROD40525,4,2,392,2,2411,0,2181,10.56,S,372,470,I,"categoria no existe (id: 4)"
PROD040527,NOM_PROD40527,DES_PROD40527,4,1,373,4,3588,0,3246,10.55,S,354,447,I,"categoria no existe (id: 4)"
PROD040539,NOM_PROD40539,DES_PROD40539,4,2,463,3,2599,0,2235,16.3,S,439,555,I,"categoria no existe (id: 4)"
PROD040546,NOM_PROD40546,DES_PROD40546,4,1,109,5,3019,0,2633,14.69,N,103,130,I,"categoria no existe (id: 4)"
PROD040550,NOM_PROD40550,DES_PROD40550,4,3,324,3,4349,0,3722,16.86,N,307,388,I,"categoria no existe (id: 4)"
PROD040552,NOM_PROD40552,DES_PROD40552,4,3,355,3,4768,0,4214,13.15,S,337,426,I,"categoria no existe (id: 4)"
